date,up,fret,p
2011-05-26,1.0,0.18838471565684267,0.7760685191373515
2011-05-27,1.0,0.21162696334331726,0.8574992287686983
2011-05-30,1.0,0.2037447361805164,0.8414595534382585
2011-05-31,1.0,0.17418462817905725,0.7833152276472596
2011-06-01,1.0,0.1352345048535459,0.9419648741332889
2011-06-02,1.0,0.1384373713933772,0.8764907887098792
2011-06-03,1.0,0.1654003230643053,0.9401232034034981
2011-06-07,1.0,0.14732471475685852,0.9068133426281385
2011-06-08,1.0,0.17219389417407008,0.9677481408760196
2011-06-09,1.0,0.1653284586956965,0.9883636605300011
2011-06-10,1.0,0.17335963174153593,0.9834066836756662
2011-06-13,1.0,0.2040615434303606,0.9884658983405541
2011-06-14,1.0,0.22026975924939723,0.9959087670825035
2011-06-15,1.0,0.17724337149520422,0.9975979419285167
2011-06-16,1.0,0.1828976389277742,0.9937448211029416
2011-06-17,1.0,0.20082236128254605,0.9954702809273969
2011-06-20,1.0,0.1672894352886521,0.9834693554568291
2011-06-21,1.0,0.1633604414378727,0.9723190219475205
2011-06-22,1.0,0.15630100809205863,0.9798398858376127
2011-06-23,1.0,0.13072823363090236,0.9715249033185737
2011-06-24,1.0,0.17642812247748116,0.9028216436064638
2011-06-27,1.0,0.16879095005854935,0.9992838656379882
2011-06-28,1.0,0.18394334025726844,0.9996192071634374
2011-06-29,1.0,0.15736647500483017,0.9994663848803184
2011-06-30,1.0,0.13957648731080424,0.9996547062358795
2011-07-01,1.0,0.0922733264512871,0.9998934351264864
2011-07-04,1.0,0.09032904955659331,0.9998983119998446
2011-07-05,1.0,0.09205102775044002,0.9999737993551294
2011-07-06,1.0,0.05688635538256204,0.9992321937614027
2011-07-07,1.0,0.057285320371719975,0.9935178910711923
2011-07-08,1.0,0.0679417433082294,0.9935728366662351
2011-07-11,1.0,0.07211977406078579,0.9473696961516423
2011-07-12,1.0,0.0740658331326495,0.9400249065508521
2011-07-13,1.0,0.05873203711714078,0.7367223604014302
2011-07-14,1.0,0.04860670271351909,0.5039298219626673
2011-07-15,1.0,0.056983999123645754,0.7763204038641685
2011-07-18,1.0,0.031179893349042895,0.3038948694108752
2011-07-19,1.0,0.01900358094273765,0.26778850789924413
2011-07-20,1.0,0.008104040617096834,0.7545271798769644
2011-07-21,1.0,0.005383593083472679,0.439228100210425
2011-07-22,1.0,0.034234627635218555,0.8610643133097154
2011-07-25,1.0,0.014766954693540113,0.36636995829136637
2011-07-26,1.0,0.05433865108733071,0.5910610882311303
2011-07-27,1.0,0.054401760929632954,0.4013483855707659
2011-07-28,1.0,0.06561006794789064,0.5687567371162846
2011-07-29,1.0,0.05275411028433095,0.7028051749990174
2011-08-01,1.0,0.055831570066144254,0.8955297425755014
2011-08-02,1.0,0.05850839717018329,0.559875791246079
2011-08-03,1.0,0.03046094510266015,0.22561612033412884
2011-08-04,1.0,0.04638717569433079,0.13886056955761097
2011-08-05,1.0,0.05792667376908189,0.1570185537705808
2011-08-08,1.0,0.03794823286136817,0.056614509175101004
2011-08-09,1.0,0.01250221910382365,0.016931940011488615
2011-08-10,0.0,-0.004515680938117027,0.023096335358413322
2011-08-11,0.0,-0.012405510100497098,0.005081039718397419
2011-08-12,1.0,0.01196700801512152,0.005030063278266592
2011-08-15,1.0,0.009008074176486944,0.026202773843865865
2011-08-16,0.0,-0.009982531338852439,0.004136161095095828
2011-08-17,0.0,-0.01756419864873594,0.003828598954792324
2011-08-18,0.0,-0.04647630344111229,0.002545551799695863
2011-08-19,0.0,-0.08164421521446909,8.436928659739904e-05
2011-08-22,0.0,-0.12408823282964584,1.2498630291709885e-05
2011-08-23,0.0,-0.10968448713788084,7.711237578341176e-05
2011-08-24,0.0,-0.08803818144973373,5.6838334448102005e-05
2011-08-25,0.0,-0.0479239882815829,0.002625142647758989
2011-08-26,0.0,-0.04601262217663124,0.0028011950951089787
2011-08-29,0.0,-0.06626865448125138,0.00021337535348942368
2011-08-30,0.0,-0.05266551214886629,0.00021997050928560126
2011-08-31,0.0,-0.05734873927380358,8.434780326201712e-05
2011-09-01,0.0,-0.04703005603785822,6.997516793491242e-05
2011-09-02,0.0,-0.06021813640169722,1.72045287216072e-05
2011-09-05,0.0,-0.10192442770965522,5.012436094145803e-06
2011-09-06,0.0,-0.1039418864335267,3.703217020849168e-07
2011-09-07,0.0,-0.056546600228353935,6.628253794577194e-06
2011-09-08,0.0,-0.08363773096836837,5.695324381975637e-07
2011-09-09,0.0,-0.11259449016244441,8.686096211559312e-07
2011-09-13,0.0,-0.10850870804886872,5.000762561864334e-06
2011-09-14,0.0,-0.11411243538480259,1.1404302785245476e-05
2011-09-15,0.0,-0.1527891246945857,1.1553221830655996e-05
2011-09-16,0.0,-0.10724192085308294,0.0001482953773705973
2011-09-19,0.0,-0.1405599852934583,1.2726273142420228e-05
2011-09-20,0.0,-0.11207134160475339,7.182249897190712e-05
2011-09-21,0.0,-0.11488213008376,4.679295178140631e-05
2011-09-22,0.0,-0.10173112055630062,0.00022739435817712258
2011-09-23,0.0,-0.08766590306061582,0.0006042797789738375
2011-09-26,0.0,-0.0436053481878627,0.09932271342122366
2011-09-27,0.0,-0.0455693140375639,0.1659875848127294
2011-09-28,0.0,-0.05131642941514012,0.7106981574874124
2011-09-29,0.0,-0.05865693887281881,0.8353288156425089
2011-09-30,0.0,-0.05759830941965844,0.8427205728856487
2011-10-10,0.0,-0.04285109856520411,0.6456108502893877
2011-10-11,0.0,-0.04125208728596622,0.566836701421716
2011-10-12,0.0,-0.03946178248725756,0.31277097599125553
2011-10-13,0.0,-0.04765057934539011,0.6302401319214517
2011-10-14,0.0,-0.040961659661267025,0.6371528004078586
2011-10-17,0.0,-0.032626696164374774,0.5325226646732547
2011-10-18,0.0,-0.01773601984966633,0.8378307558759025
2011-10-19,0.0,-0.011430046024566392,0.9267535509557098
2011-10-20,1.0,0.005595215291304945,0.992681697080239
2011-10-21,1.0,0.013392395950715836,0.9932811504732787
2011-10-24,0.0,-0.008966033460333514,0.9884391798128875
2011-10-25,0.0,-0.0012320691517199566,0.99668886701776
2011-10-26,0.0,-0.042012203865632244,0.6736275367127786
2011-10-27,0.0,-0.006293677727859995,0.6187144593203177
2011-10-28,0.0,-0.008163310639160981,0.34923218166032105
2011-10-31,1.0,0.004103643846155433,0.6254683151993911
2011-11-01,1.0,0.011783082065805132,0.39870303562866866
2011-11-02,1.0,0.007783011935546348,0.5136397802647559
2011-11-03,0.0,-0.007472085067368081,0.5548109633973486
2011-11-04,0.0,-0.026307732729524275,0.11821964354424896
2011-11-07,0.0,-0.019218047784672516,0.013756811882509082
2011-11-08,0.0,-0.03620067054729009,0.016291696555994016
2011-11-09,0.0,-0.03866503954818763,0.01812221305188033
2011-11-10,0.0,-0.02129979080164034,0.13602312381228707
2011-11-11,0.0,-0.0353373840155834,0.08140611272670449
2011-11-14,0.0,-0.04219988515851497,0.03323504519864486
2011-11-15,0.0,-0.03561705815407681,0.06236382665190077
2011-11-16,0.0,-0.02647607732864214,0.14872294230982758
2011-11-17,0.0,-0.025538290842640785,0.12237725178001026
2011-11-18,1.0,0.0057251795667714565,0.4188163053606384
2011-11-21,1.0,0.012669954437982132,0.565778761904325
2011-11-22,1.0,0.044854362544289664,0.6280338080934521
2011-11-23,1.0,0.031493145720777736,0.9478460665797674
2011-11-24,1.0,0.03410221961391822,0.9444438700250517
2011-11-25,1.0,0.04334694268217876,0.982861335076471
2011-11-28,1.0,0.03768549740930545,0.9300052854915787
2011-11-29,0.0,-0.007972026390300986,0.9712900001670699
2011-11-30,0.0,-0.007702293332638211,0.935989798244545
2011-12-01,0.0,-0.028766358647756427,0.8613064209873045
2011-12-02,0.0,-0.03485660744224316,0.5747169309053423
2011-12-05,0.0,-0.05050770694468749,0.7161588146618667
2011-12-06,0.0,-0.023346247907500825,0.9529754038337296
2011-12-07,0.0,-0.024322835641645325,0.915961709710636
2011-12-08,0.0,-0.0281102040400553,0.9327846267421401
2011-12-09,0.0,-0.010874338091711845,0.9825875843723922
2011-12-12,0.0,-0.016183980749836218,0.9951919440066161
2011-12-13,0.0,-0.006794507838319196,0.9996090448118105
2011-12-14,1.0,0.009347929415830755,0.9999368326489215
2011-12-15,1.0,0.05607198018401746,0.9999970862221648
2011-12-16,1.0,0.02943769413173141,0.9999910705153057
2011-12-19,1.0,0.03061754325430769,0.9999982608555785
2011-12-20,1.0,0.024833159168848443,0.9999928570521086
2011-12-21,1.0,0.008128794630170555,0.9999761468358129
2011-12-22,1.0,0.02757913270363907,0.999987026297035
2011-12-23,1.0,0.04409958603739403,0.9999894519477572
2011-12-26,1.0,0.044920503346517815,0.9999991826726923
2011-12-27,1.0,0.04125472434730227,0.9999993044273465
2011-12-28,1.0,0.04823476287773194,0.9999995885380327
2011-12-29,1.0,0.052940670894658655,0.9999996390503618
2011-12-30,1.0,0.04573711416219422,0.9999997956622637
2012-01-04,1.0,0.02748319785650145,0.9999975874505576
2012-01-05,1.0,0.01690702797102544,0.9999860578164412
2012-01-06,1.0,0.018925385485686185,0.9999908908499082
2012-01-09,1.0,0.027178020403381898,0.999992945939488
2012-01-10,1.0,0.03088476412311808,0.9999935785542451
2012-01-11,0.0,-0.0011904763310747021,0.9999941168721063
2012-01-12,0.0,-0.002019962664015329,0.9999955779352333
2012-01-13,1.0,0.005362101988649772,0.9999965984940213
2012-01-16,1.0,0.0025032048115813986,0.9999956437746012
2012-01-17,0.0,-0.010265299366279847,0.9999848639677431
2012-01-18,0.0,-0.008123858720697177,0.9999965678396155
2012-01-19,0.0,-0.01666384585370044,0.999989910555525
2012-01-20,0.0,-0.009973890337923239,0.9999923808903955
2012-01-30,0.0,-0.043928131959029317,0.9990947602806269
2012-01-31,0.0,-0.04847755459511897,0.997185828953676
2012-02-01,0.0,-0.046005049677820674,0.9988842512065721
2012-02-02,0.0,-0.06038469712011512,0.9952407762933061
2012-02-03,0.0,-0.06933555148695775,0.9945200127990691
2012-02-06,0.0,-0.05237681095905589,0.998765246147483
2012-02-07,0.0,-0.055506654574535054,0.9996648874858912
2012-02-08,0.0,-0.09296154482815147,0.9971744448673531
2012-02-09,0.0,-0.084247655381174,0.9982493507903273
2012-02-10,0.0,-0.08551408187402214,0.999036828015629
2012-02-13,0.0,-0.08790911258941504,0.9993768361548266
2012-02-14,0.0,-0.09388099888666307,0.9998561217004502
2012-02-15,0.0,-0.1148449685900228,0.9996752976881931
2012-02-16,0.0,-0.0971247723614034,0.9998495215374973
2012-02-17,0.0,-0.08919038061032353,0.999613755741077
2012-02-20,0.0,-0.07695425632325362,0.9990264889700758
2012-02-21,0.0,-0.08915351925921686,0.9982391001980846
2012-02-22,0.0,-0.11276382895638398,0.9963651192662037
2012-02-23,0.0,-0.12031043440391434,0.9741900378372684
2012-02-24,0.0,-0.11853560322448163,0.9810767076622668
2012-02-27,0.0,-0.10078370804946787,0.9703543093678482
2012-02-28,0.0,-0.10586729966351288,0.9659334214309228
2012-02-29,0.0,-0.1313287873401703,0.9680843353840489
2012-03-01,0.0,-0.07979499897769463,0.9975235645089753
2012-03-02,0.0,-0.0828260196094365,0.999569878138831
2012-03-05,0.0,-0.03842749535278288,0.9997943173596091
2012-03-06,0.0,-0.036414641169484195,0.999899707667188
2012-03-07,0.0,-0.014550970251425467,0.9999790595083705
2012-03-08,0.0,-0.029178734608141726,0.9999559979105973
2012-03-09,0.0,-0.06764397949865393,0.9999417471241085
2012-03-12,0.0,-0.05344952497045995,0.9999250026959726
2012-03-13,0.0,-0.05685888268012285,0.9999002722235917
2012-03-14,0.0,-0.026084952018447148,0.9999841763769535
2012-03-15,0.0,-0.011177963383799975,0.9999969285519921
2012-03-16,0.0,-0.01609597446378907,0.9999942473103746
2012-03-19,0.0,-0.02200498029841848,0.9999984163237656
2012-03-20,0.0,-0.008961218390168743,0.9999995454499736
2012-03-21,0.0,-0.015206589800412196,0.9999990368132705
2012-03-22,0.0,-0.02349950232713896,0.9999997319581803
2012-03-23,0.0,-0.03651153672841784,0.9999998731349694
2012-03-26,0.0,-0.04158279405692813,0.9999993714937425
2012-03-27,0.0,-0.06418389206814804,0.9999967466843992
2012-03-28,0.0,-0.05092597532839875,0.9999975393924675
2012-03-29,0.0,-0.046541026112819135,0.9999996898621204
2012-03-30,0.0,-0.036215239994705314,0.9999996645810637
2012-04-05,0.0,-0.004361499446760573,0.9999999924821535
2012-04-06,0.0,-0.0032948958968524265,0.9999999968527271
2012-04-09,0.0,-0.007818368135901518,0.9999999980481704
2012-04-10,0.0,-0.02101244624062895,0.9999999972162028
2012-04-11,0.0,-0.03864403562360369,0.9999999933649564
2012-04-12,0.0,-0.03630217129299103,0.9999999927566965
2012-04-13,0.0,-0.04941787850703895,0.9999999779753908
2012-04-16,0.0,-0.033614065534640185,0.9999999984476557
2012-04-17,0.0,-0.029726821113581457,0.9999999985195249
2012-04-18,0.0,-0.02889542839720873,0.999999997446388
2012-04-19,0.0,-0.019080247720365314,0.9999999986311199
2012-04-20,0.0,-0.027645973335612323,0.9999999991590895
2012-04-23,0.0,-0.027036012932930408,0.9999999987824895
2012-04-24,0.0,-0.022791719343873102,0.9999999994998667
2012-04-25,0.0,-0.030348822732410304,0.9999999989823443
2012-04-26,0.0,-0.03470470022427803,0.9999999798075565
2012-04-27,0.0,-0.03223905106355993,0.999999978723001
2012-05-02,0.0,-0.015707519346263035,0.9999999532621251
2012-05-03,0.0,-0.0018771514532846321,0.999999983756577
2012-05-04,0.0,-0.0003288441159064305,0.9999999899952788
2012-05-07,1.0,0.0008347245893687421,0.9999999961799806
2012-05-08,1.0,0.0015875158715884154,0.9999999967445654
2012-05-09,1.0,0.016946206349102856,0.9999999992579705
2012-05-10,1.0,0.010514382578928092,0.99999999705642
2012-05-11,1.0,0.02660492352066064,0.9999999986454111
2012-05-14,1.0,0.0328707419443734,0.9999999992524371
2012-05-15,1.0,0.041881293413652036,0.9999999998132851
2012-05-16,1.0,0.06426576680490963,0.9999999999795923
2012-05-17,1.0,0.048020998974992075,0.9999999999137903
2012-05-18,1.0,0.038930296427045444,0.9999999998318798
2012-05-21,1.0,0.019651155368936635,0.999999998810871
2012-05-22,1.0,0.01794658243068658,0.9999999991306179
2012-05-23,1.0,0.035877599381691515,0.9999999998666376
2012-05-24,1.0,0.04227955031340379,0.9999999999135851
2012-05-25,1.0,0.04077475028870474,0.9999999998986995
2012-05-28,1.0,0.030156679349507068,0.9999999995070132
2012-05-29,1.0,0.04217039377699426,0.9999999995537976
2012-05-30,1.0,0.07852647284323236,0.9999999998536253
2012-05-31,1.0,0.06528321282612055,0.9999999999114051
2012-06-01,1.0,0.07175177285484964,0.9999999999080871
2012-06-04,1.0,0.02398973012560801,0.9999999995220215
2012-06-05,1.0,0.03277438637676921,0.9999999976758145
2012-06-06,1.0,0.020685421177451063,0.9999999941059916
2012-06-07,1.0,0.02563221926296788,0.9999999992758177
2012-06-08,1.0,0.07349446508409524,0.9534651199679004
2012-06-11,1.0,0.06015192453456131,0.9291561949778009
2012-06-12,1.0,0.06434053601626785,0.9508176453818135
2012-06-13,1.0,0.058393703204942526,0.8877877499529809
2012-06-14,1.0,0.04684560143677913,0.8720071631053173
2012-06-15,1.0,0.06626888801027116,0.7972347092953407
2012-06-18,1.0,0.07027540700739102,0.8044476693706929
2012-06-19,1.0,0.0646037202043161,0.7550254427073001
2012-06-20,1.0,0.06568295283492936,0.8479672573797739
2012-06-21,1.0,0.10090095917021981,0.9176704066925907
2012-06-25,1.0,0.11405782043574074,0.9760495172933771
2012-06-26,1.0,0.10163071757590615,0.9773909854948586
2012-06-27,1.0,0.11922766254694779,0.9842364540917183
2012-06-28,1.0,0.10639873002253622,0.9885903964684001
2012-06-29,1.0,0.11393051071548807,0.9861876200785753
2012-07-02,1.0,0.09311886927322002,0.956397194641685
2012-07-03,1.0,0.08416868644534205,0.8557533066129954
2012-07-04,1.0,0.07944708616645829,0.8403010616854696
2012-07-05,1.0,0.0764227607900633,0.7794456109268016
2012-07-06,1.0,0.10033262123485485,0.8712840492213921
2012-07-09,1.0,0.10027572255351978,0.9672636977168504
2012-07-10,1.0,0.10021439145405983,0.9723508412030517
2012-07-11,1.0,0.09764916675322947,0.9553318243545621
2012-07-12,1.0,0.10195157043970277,0.9762039437716316
2012-07-13,1.0,0.09768833528266947,0.9535047384347453
2012-07-16,1.0,0.0743230037305255,0.9191723297498753
2012-07-17,1.0,0.07019346101140513,0.9154166486211543
2012-07-18,1.0,0.08119660502481274,0.9341398144378491
2012-07-19,1.0,0.08078825061970867,0.9559696915223815
2012-07-20,1.0,0.07120518079481411,0.9554811016552336
2012-07-23,1.0,0.07083286604293937,0.9658296540508674
2012-07-24,1.0,0.06864569535284437,0.9649283833504557
2012-07-25,1.0,0.05873143949204963,0.9482846303588475
2012-07-26,1.0,0.04355797433912994,0.5315474054667665
2012-07-27,1.0,0.02851876355917683,0.3052066841044404
2012-07-30,1.0,0.03847869200326991,0.23479744274056336
