date,up,fret,p
2019-08-20,1.0,0.0050633019565466345,0.09420023969904091
2019-08-21,1.0,0.001880379522742225,0.13851646545339147
2019-08-22,1.0,0.000721344617587367,0.12244001392692955
2019-08-23,1.0,0.011628872701892995,0.14584196462032303
2019-08-26,0.0,-0.017457855743139,0.1714820435834625
2019-08-27,0.0,-0.013613290016443071,0.13217556925274537
2019-08-28,0.0,-0.026257860918086774,0.18619259436420976
2019-08-29,0.0,-0.04640189377236748,0.1536492617726039
2019-08-30,0.0,-0.03320575829823491,0.22772797796483304
2019-09-02,0.0,-0.032274684778021506,0.1988015961588827
2019-09-03,0.0,-0.022491930538995814,0.13880223763859004
2019-09-04,0.0,-0.03198234947446322,0.21484122376264078
2019-09-05,0.0,-0.042595756602149065,0.16876843859220705
2019-09-06,0.0,-0.024642499298526282,0.3353233194739657
2019-09-09,0.0,-0.025859151260347015,0.32071203229453704
2019-09-10,0.0,-0.01357585991553892,0.3587386318329274
2019-09-11,0.0,-0.009438827064256916,0.3272796737334014
2019-09-12,0.0,-0.012061470061429153,0.3178238725626301
2019-09-16,0.0,-0.013081581897489276,0.31776680785238776
2019-09-17,0.0,-0.01313120706314205,0.36768376900355926
2019-09-18,0.0,-0.013218291085852957,0.4033533578166376
2019-09-19,0.0,-0.013091096046879453,0.44431826408913794
2019-09-20,0.0,-0.005930443359316945,0.36606180325025084
2019-09-23,0.0,-0.01640560610961187,0.36307629445655043
2019-09-24,0.0,-0.03218403182128492,0.33107963153192765
2019-09-25,0.0,-0.03831113683446635,0.365255048201404
2019-09-26,0.0,-0.024470923533394102,0.43059036793972794
2019-09-27,0.0,-0.006662828820125208,0.38824627617443974
2019-09-30,0.0,-0.003920150210822729,0.4011837745578371
2019-10-08,0.0,-0.0090392800933731,0.22202819875130891
2019-10-09,0.0,-0.0377568352171428,0.2619056557649412
2019-10-10,0.0,-0.027259176335581073,0.33428511060568705
2019-10-11,0.0,-0.040569026663892865,0.45450749556204567
2019-10-14,0.0,-0.027374515041003657,0.5182538915390716
2019-10-15,0.0,-0.0398589967192402,0.3878226525344695
2019-10-16,0.0,-0.012124945230701362,0.3964050050180429
2019-10-17,0.0,-0.01662414158111527,0.3697597522794645
2019-10-18,0.0,-0.017104516088089935,0.3466548648511573
2019-10-21,0.0,-0.01637325462954371,0.3818498367736811
2019-10-22,0.0,-0.006335196142312818,0.4095005451619049
2019-10-23,0.0,-0.008222040152016531,0.37235545235110334
2019-10-24,0.0,-0.00793771623294542,0.34133272337596715
2019-10-25,0.0,-0.01977941561141659,0.39309247749907505
2019-10-28,0.0,-0.027060474704720852,0.40989309058416223
2019-10-29,0.0,-0.016861810535929375,0.46850950144973064
2019-10-30,0.0,-0.014046213043886925,0.4823723638051897
2019-10-31,0.0,-0.01864235080927983,0.4508514928917068
2019-11-01,0.0,-0.024569091662499678,0.33934456917472144
2019-11-04,0.0,-0.02206296288127298,0.2921560607010376
2019-11-05,0.0,-0.013417082953671203,0.31168185617268174
2019-11-06,1.0,0.01927522340768199,0.5106885069226105
2019-11-07,1.0,0.00941321849962385,0.420683014334955
2019-11-08,1.0,0.020858920748891986,0.6122532775855574
2019-11-11,1.0,0.014821740008409766,0.5358400250988578
2019-11-12,1.0,0.02544268596191629,0.5624803367488442
2019-11-13,1.0,0.0025554942145506036,0.5059167233143675
2019-11-14,1.0,0.0055918132657779345,0.42401227407022585
2019-11-15,0.0,-0.004710661344997821,0.44260727383211274
2019-11-18,1.0,0.00604948170735772,0.4130473518355188
2019-11-19,0.0,-0.0007096812646311124,0.5110440459460506
2019-11-20,0.0,-0.0016820861829848262,0.426182873341739
2019-11-21,0.0,-0.0022457311016177823,0.4092682164174532
2019-11-22,1.0,0.003545055411348824,0.4835092713826109
2019-11-25,1.0,0.014092245764474862,0.4981103407191459
2019-11-26,1.0,0.019264319675490086,0.5745374874403053
2019-11-27,1.0,0.02348617325657026,0.5469709411446009
2019-11-28,1.0,0.027457095137827094,0.5512032151214086
2019-11-29,1.0,0.028195700409957503,0.4842771325988831
2019-12-02,1.0,0.02717064129062303,0.4879389657805129
2019-12-03,1.0,0.031069381985050885,0.4709244593049549
2019-12-04,1.0,0.00911022635365798,0.44553738579609414
2019-12-05,1.0,0.027747878880149776,0.45017928212763897
2019-12-06,1.0,0.05518720724015889,0.4437100438851901
2019-12-09,1.0,0.053499211472091864,0.6690177251958468
2019-12-10,1.0,0.06862062816224276,0.5746936362375592
2019-12-11,1.0,0.03235318675221314,0.5601918523835385
2019-12-12,1.0,0.030108051247560597,0.5458258269114976
2019-12-13,1.0,0.04327907741678119,0.6860709598174255
2019-12-16,1.0,0.01891877084094678,0.6920319400932906
2019-12-17,1.0,0.027656371772076766,0.6140485930287047
2019-12-18,1.0,0.02732712943023627,0.6007185510912832
2019-12-19,1.0,0.028405864277641107,0.6001833217250353
2019-12-20,1.0,0.025735001984811285,0.6125930739748264
2019-12-23,1.0,0.03233832043165363,0.5971554522738892
2019-12-24,1.0,0.019129909202819376,0.5584907330045714
2019-12-25,1.0,0.019986266419585317,0.5224668999555555
2019-12-26,1.0,0.0431672603663256,0.5336403477387723
2019-12-27,1.0,0.0310787664596145,0.544979863585895
2019-12-30,1.0,0.025041326763348016,0.5077559520884171
2019-12-31,1.0,0.014059784670304578,0.5178534644129476
2020-01-02,1.0,0.023011835653364218,0.449989691775474
2020-01-03,1.0,0.0124520513154662,0.5967146231125638
2020-01-06,0.0,-0.010491862731644205,0.5929117065933798
2020-01-07,0.0,-0.0026518479726443654,0.5765222321604389
2020-01-08,0.0,-0.011600799369189417,0.5668816504090314
2020-01-09,1.0,0.0248019296252978,0.4372081418023205
2020-01-10,1.0,0.024322465959193764,0.3948776808212029
2020-01-13,1.0,0.028940110218973077,0.32153309218055093
2020-01-14,1.0,0.05464421569493304,0.4513057336990854
2020-01-15,1.0,0.04918195734052982,0.37669279648189075
2020-01-16,1.0,0.06653747029168439,0.46991228010034536
2020-01-17,1.0,0.08781137128383379,0.4615870260842789
2020-01-20,1.0,0.06616463406380259,0.4580428652132928
2020-01-21,1.0,0.0631963274644056,0.4848000589283889
2020-01-22,1.0,0.07193601742414606,0.4574900865834766
2020-01-23,1.0,0.05346076580364698,0.4535935019003443
2020-02-03,1.0,0.0053848632631249985,0.44125195186830296
2020-02-04,1.0,0.011333622139851098,0.4951011512364514
2020-02-05,1.0,0.039631064878228726,0.4708540081906609
2020-02-06,1.0,0.04499940906145237,0.5437870422600137
2020-02-07,1.0,0.05965787484444875,0.4185273686524018
2020-02-10,1.0,0.04900978016371548,0.3718249745413479
2020-02-11,1.0,0.03883016442736405,0.32054818701584864
2020-02-12,1.0,0.04749796563717804,0.2996933987766652
2020-02-13,1.0,0.029679704828516985,0.34880948523507216
2020-02-14,0.0,-0.001065649726467218,0.2580103165822679
2020-02-17,0.0,-0.030410240331576962,0.24083749712087382
2020-02-18,0.0,-0.08345897538526197,0.2619246427936543
2020-02-19,0.0,-0.07108262147754806,0.24889108554936412
2020-02-20,0.0,-0.08110702593661802,0.2350343659093901
2020-02-21,0.0,-0.09032665157725572,0.24146842338474242
2020-02-24,0.0,-0.11155412171960152,0.239638726745422
2020-02-25,0.0,-0.036377607376755654,0.31194288395785386
2020-02-26,0.0,-0.02669857766383922,0.3055248809092453
2020-02-27,0.0,-0.029718579899784436,0.2972114727014379
2020-02-28,0.0,-0.006507968085915116,0.42519293041361284
2020-03-02,1.0,0.009532540432036439,0.3971644056901116
